grafana       | 2026-02-08 22:56:26.544 | logger=migrator t=2026-02-08T17:26:26.544477918Z level=info msg="Executing migration" id="create index UQE_user_email - v2"
grafana       | 2026-02-08 22:56:26.544 | logger=migrator t=2026-02-08T17:26:26.544809585Z level=info msg="Migration successfully executed" id="create index UQE_user_email - v2" duration=331.625µs
grafana       | 2026-02-08 22:56:26.557 | logger=migrator t=2026-02-08T17:26:26.557504501Z level=info msg="Executing migration" id="copy data_source v1 to v2"
grafana       | 2026-02-08 22:56:26.557 | logger=migrator t=2026-02-08T17:26:26.557822751Z level=info msg="Migration successfully executed" id="copy data_source v1 to v2" duration=318.125µs
grafana       | 2026-02-08 22:56:26.567 | logger=migrator t=2026-02-08T17:26:26.567781668Z level=info msg="Executing migration" id="Drop old table user_v1"
grafana       | 2026-02-08 22:56:26.568 | logger=migrator t=2026-02-08T17:26:26.568054418Z level=info msg="Migration successfully executed" id="Drop old table user_v1" duration=272.75µs
grafana       | 2026-02-08 22:56:26.576 | logger=migrator t=2026-02-08T17:26:26.576386293Z level=info msg="Executing migration" id="Add column help_flags1 to user table"
grafana       | 2026-02-08 22:56:26.577 | logger=migrator t=2026-02-08T17:26:26.577144501Z level=info msg="Migration successfully executed" id="Add column help_flags1 to user table" duration=756.875µs
grafana       | 2026-02-08 22:56:26.583 | logger=migrator t=2026-02-08T17:26:26.583286168Z level=info msg="Executing migration" id="Update user table charset"
grafana       | 2026-02-08 22:56:26.583 | logger=migrator t=2026-02-08T17:26:26.583304543Z level=info msg="Migration successfully executed" id="Update user table charset" duration=18.75µs
grafana       | 2026-02-08 22:56:26.586 | logger=migrator t=2026-02-08T17:26:26.58673971Z level=info msg="Executing migration" id="Add last_seen_at column to user"
grafana       | 2026-02-08 22:56:26.590 | logger=migrator t=2026-02-08T17:26:26.58996221Z level=info msg="Migration successfully executed" id="Add last_seen_at column to user" duration=3.220542ms
grafana       | 2026-02-08 22:56:26.608 | logger=migrator t=2026-02-08T17:26:26.608454835Z level=info msg="Executing migration" id="Add missing user data"
grafana       | 2026-02-08 22:56:26.608 | logger=migrator t=2026-02-08T17:26:26.608678126Z level=info msg="Migration successfully executed" id="Add missing user data" duration=224µs
grafana       | 2026-02-08 22:56:26.629 | logger=migrator t=2026-02-08T17:26:26.629123543Z level=info msg="Executing migration" id="Add is_disabled column to user"
grafana       | 2026-02-08 22:56:26.630 | logger=migrator t=2026-02-08T17:26:26.63004321Z level=info msg="Migration successfully executed" id="Add is_disabled column to user" duration=928.625µs
grafana       | 2026-02-08 22:56:26.644 | logger=migrator t=2026-02-08T17:26:26.644049293Z level=info msg="Executing migration" id="Add index user.login/user.email"
grafana       | 2026-02-08 22:56:26.644 | logger=migrator t=2026-02-08T17:26:26.644736293Z level=info msg="Migration successfully executed" id="Add index user.login/user.email" duration=679.167µs
grafana       | 2026-02-08 22:56:26.649 | logger=migrator t=2026-02-08T17:26:26.649140501Z level=info msg="Executing migration" id="Add is_service_account column to user"
grafana       | 2026-02-08 22:56:26.651 | logger=migrator t=2026-02-08T17:26:26.650892668Z level=info msg="Migration successfully executed" id="Add is_service_account column to user" duration=1.76825ms
grafana       | 2026-02-08 22:56:26.654 | logger=migrator t=2026-02-08T17:26:26.65406746Z level=info msg="Executing migration" id="Update is_service_account column to nullable"
grafana       | 2026-02-08 22:56:26.660 | logger=migrator t=2026-02-08T17:26:26.660343835Z level=info msg="Migration successfully executed" id="Update is_service_account column to nullable" duration=6.2755ms
grafana       | 2026-02-08 22:56:26.682 | logger=migrator t=2026-02-08T17:26:26.682348335Z level=info msg="Executing migration" id="Add uid column to user"
grafana       | 2026-02-08 22:56:26.685 | logger=migrator t=2026-02-08T17:26:26.685016376Z level=info msg="Migration successfully executed" id="Add uid column to user" duration=2.66875ms
grafana       | 2026-02-08 22:56:26.697 | logger=migrator t=2026-02-08T17:26:26.697773085Z level=info msg="Executing migration" id="Update uid column values for users"
grafana       | 2026-02-08 22:56:26.698 | logger=migrator t=2026-02-08T17:26:26.697968751Z level=info msg="Migration successfully executed" id="Update uid column values for users" duration=196.417µs
grafana       | 2026-02-08 22:56:26.719 | logger=migrator t=2026-02-08T17:26:26.719845751Z level=info msg="Executing migration" id="Make sure users uid are set"
grafana       | 2026-02-08 22:56:26.720 | logger=migrator t=2026-02-08T17:26:26.720027876Z level=info msg="Migration successfully executed" id="Make sure users uid are set" duration=182.958µs
grafana       | 2026-02-08 22:56:26.743 | logger=migrator t=2026-02-08T17:26:26.743250501Z level=info msg="Executing migration" id="Add unique index user_uid"
grafana       | 2026-02-08 22:56:26.744 | logger=migrator t=2026-02-08T17:26:26.744119418Z level=info msg="Migration successfully executed" id="Add unique index user_uid" duration=868.667µs
grafana       | 2026-02-08 22:56:26.765 | logger=migrator t=2026-02-08T17:26:26.765294751Z level=info msg="Executing migration" id="Add is_provisioned column to user"
grafana       | 2026-02-08 22:56:26.770 | logger=migrator t=2026-02-08T17:26:26.770743335Z level=info msg="Migration successfully executed" id="Add is_provisioned column to user" duration=5.447584ms
grafana       | 2026-02-08 22:56:26.799 | logger=migrator t=2026-02-08T17:26:26.798975918Z level=info msg="Executing migration" id="update login field with orgid to allow for multiple service accounts with same name across orgs"
